# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = code_5_model
# start_datetime = 2022-04-17 18:29:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = E:\AGH\2022-1\2_Data_Analytics\lab2\samples\code_5-20220417202914_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-2.45323,0.924888,0.738527,1,3,0,2.63323,0.732229
-1.79073,0.978098,0.738527,2,7,0,2.34399,1.61832
-3.31763,0.743427,0.738527,2,3,0,3.32414,3.90746
-2.24332,0.623966,0.738527,2,3,0,5.00987,0.806977
-1.85133,1,0.738527,2,3,0,2.22214,1.11724
-1.8,0.983124,0.738527,1,3,0,1.96972,1.66053
-1.80039,0.975372,0.738527,2,3,0,1.92497,1.66215
-2.88642,0.201797,0.738527,2,3,0,4.85387,0.638618
-3.05298,0.996013,0.738527,1,1,0,3.07201,0.615016
-2.47596,0.999842,0.738527,2,3,0,3.12296,0.725663
-1.94794,0.969258,0.738527,3,7,0,4.16101,0.995258
-2.05088,0.98944,0.738527,1,1,0,2.05267,0.911232
-2.19025,0.988328,0.738527,2,3,0,2.32504,0.831203
-2.04476,1,0.738527,1,1,0,2.17951,0.915471
-2.53702,0.896311,0.738527,1,3,0,2.61871,0.709161
-2.53702,0.956563,0.738527,1,3,0,4.00742,0.709161
-1.78015,0.985395,0.738527,1,3,0,3.02874,1.31326
-2.03274,0.962022,0.738527,1,3,0,2.14167,0.924033
-2.04875,0.957899,0.738527,1,3,0,2.69948,2.24753
-2.17219,0.945693,0.738527,1,1,0,2.26514,2.45242
-1.90088,0.860353,0.738527,1,3,0,2.64936,1.04663
-2.12917,0.953627,0.738527,1,3,0,2.50419,2.38361
-2.12917,0.0755319,0.738527,1,1,0,3.58755,2.38361
-3.06018,0.576934,0.738527,1,1,0,3.26173,3.61376
-2.58764,1,0.738527,2,7,0,3.14533,0.69662
-2.1672,0.99941,0.738527,2,3,0,2.65249,0.842628
-2.13882,1,0.738527,1,1,0,2.19717,0.857558
-1.84117,0.972694,0.738527,1,3,0,2.61629,1.8014
-1.88821,0.984638,0.738527,1,1,0,1.90186,1.92467
-1.80194,1,0.738527,2,7,0,1.86796,1.22549
-1.95689,0.983448,0.738527,2,3,0,1.98552,0.98664
-2.73713,0.923626,0.738527,1,3,0,3.08098,0.6646
-1.92596,1,0.738527,1,3,0,3.04528,1.01785
-1.93708,0.9981,0.738527,2,7,0,1.93963,2.03392
-2.68603,0.69815,0.738527,1,1,0,2.74058,3.16251
-1.91636,0.988074,0.738527,2,3,0,2.8643,1.02844
-1.77632,0.985577,0.738527,1,3,0,2.01538,1.52731
-2.06909,0.896183,0.738527,2,7,0,2.37614,0.899046
-2.19729,0.989747,0.738527,1,1,0,2.20119,0.827828
-1.77301,0.98985,0.738527,1,3,0,2.40436,1.37065
-1.77209,1,0.738527,1,1,0,1.77293,1.38347
-2.18093,0.916414,0.738527,1,3,0,2.48313,0.835751
-2.07945,1,0.738527,1,1,0,2.18128,0.892391
-2.11162,0.997318,0.738527,1,1,0,2.13793,0.872863
-1.86713,0.999491,0.738527,2,3,0,2.13153,1.09217
-2.42325,0.948764,0.738527,1,3,0,2.63795,0.741277
-2.38404,1,0.738527,2,3,0,2.46388,0.753826
-2.62896,0.989555,0.738527,2,3,0,2.80287,0.687065
-2.25467,0.999009,0.738527,2,3,0,2.72445,0.802134
-2.84978,0.934517,0.738527,3,7,0,3.91028,3.36434
-1.97394,1,0.738527,2,3,0,2.63254,0.971053
-1.94722,1,0.738527,1,1,0,1.98733,0.995962
-1.94722,0.906372,0.738527,1,3,0,2.78108,0.995962
-2.96531,0.962341,0.738527,1,3,0,3.59929,0.626817
-2.67776,0.945894,0.738527,2,7,0,2.87653,3.15211
-2.67776,0.010789,0.738527,1,1,0,4.68028,3.15211
-1.95015,1,0.738527,2,3,0,2.48295,0.993101
-1.93271,0.967195,0.738527,1,3,0,2.37578,2.02466
-1.94593,0.868964,0.738527,1,3,0,2.47423,0.997237
-1.9864,1,0.738527,2,3,0,2.90902,2.13291
-2.10411,0.983791,0.738527,2,3,0,2.16882,2.34235
-2.00998,1,0.738527,1,1,0,2.13962,2.17742
-2.00998,0.000200184,0.738527,1,1,0,4.7056,2.17742
-1.80938,1,0.738527,1,1,0,1.94465,1.6976
-1.78786,0.867981,0.738527,2,3,0,2.34079,1.60358
-2.11124,0.865651,0.738527,1,3,0,2.54025,0.873081
-4.13371,0.639228,0.738527,3,7,0,4.3033,0.536614
-4.50788,0.999349,0.738527,2,3,0,4.50793,0.524958
-4.24038,0.984425,0.738527,3,7,0,4.51539,0.532812
-2.78665,0.668046,0.738527,1,3,0,5.04613,0.655396
-4.16672,0.971579,0.738527,2,3,0,4.16739,0.535391
-2.5763,0.443851,0.738527,3,7,0,4.1262,0.699346
-2.11825,0.991707,0.738527,2,3,0,2.97009,0.869033
-2.10582,0.997596,0.738527,2,7,0,2.13526,2.3452
-2.75403,0.700645,0.738527,1,1,0,2.90461,3.24727
-2.03597,1,0.738527,1,1,0,2.48794,2.2248
-1.82256,0.94924,0.738527,1,3,0,2.24364,1.17258
-1.82256,0.218403,0.738527,2,3,0,6.11613,1.17258
-1.82256,0.0234675,0.738527,1,1,0,5.39799,1.17258
-2.29822,0.968157,0.738527,1,3,0,2.49873,0.784539
-1.77083,0.927751,0.738527,1,3,0,2.66244,1.44676
-4.7886,0.433945,0.738527,2,3,0,4.85643,5.4494
-1.79496,1,0.738527,1,1,0,3.82877,1.24803
-2.11141,0.961843,0.738527,1,3,0,2.23229,0.872986
-1.7743,0.992064,0.738527,1,3,0,2.24333,1.35645
-1.93828,0.969697,0.738527,1,3,0,2.00664,1.00492
-2.00405,0.961678,0.738527,1,3,0,2.4429,2.16637
-1.77068,1,0.738527,1,3,0,1.98629,1.42324
-1.7778,0.998271,0.738527,1,3,0,1.78056,1.53972
-2.17529,0.855138,0.738527,1,3,0,2.62804,0.838553
-2.24137,0.995438,0.738527,1,1,0,2.26369,0.807821
-1.77273,0.983138,0.738527,1,3,0,2.58336,1.48826
-5.05439,0.197451,0.738527,1,1,0,5.18196,5.71299
-1.80424,1,0.738527,1,1,0,4.01823,1.2187
-1.77133,0.999495,0.738527,1,3,0,1.8067,1.39783
-1.86198,0.987417,0.738527,2,3,0,1.8669,1.10003
-2.33208,0.96835,0.738527,3,7,0,2.72671,2.69124
-2.35868,1,0.738527,2,7,0,2.36014,0.762409
-2.24428,1,0.738527,1,1,0,2.3654,0.806563
-1.78634,0.99951,0.738527,1,3,0,2.41935,1.28182
-1.78255,1,0.738527,1,1,0,1.78702,1.30002
-1.7943,0.983987,0.738527,2,3,0,1.91086,1.25035
-1.77571,0.997657,0.738527,1,3,0,1.81962,1.52178
-1.91342,0.95179,0.738527,1,3,0,2.05003,1.03179
-2.29993,0.932455,0.738527,1,3,0,2.36947,0.783879
-2.10718,0.997604,0.738527,2,3,0,2.42033,0.87546
-1.95527,0.997541,0.738527,2,3,0,2.19061,0.988176
-2.32165,0.93287,0.738527,1,3,0,2.36853,0.775669
-2.14983,1,0.738527,1,1,0,2.31169,0.851649
-2.26413,0.991997,0.738527,1,1,0,2.27363,0.798181
-2.44466,0.989789,0.738527,1,1,0,2.44821,0.734771
-1.81112,0.991598,0.738527,1,3,0,2.71243,1.19994
-1.89452,0.978847,0.738527,2,3,0,2.60051,1.05453
-1.99079,0.996266,0.738527,2,3,0,1.99118,0.956598
-1.92778,1,0.738527,1,1,0,1.98976,1.01589
-1.93025,0.999714,0.738527,1,1,0,1.95255,1.01327
-2.0219,0.990168,0.738527,1,1,0,2.024,0.932026
-1.83076,0.985842,0.738527,2,3,0,2.26759,1.15516
-2.05503,0.946333,0.738527,2,3,0,2.33858,0.908399
-3.11997,0.905899,0.738527,2,3,0,3.66091,3.68297
-1.93288,1,0.738527,2,3,0,2.58704,2.02503
-1.83538,0.945035,0.738527,1,3,0,2.16456,1.146
-3.13511,0.776456,0.738527,1,3,0,4.45223,0.605065
-3.56902,0.986659,0.738527,2,3,0,4.19356,0.565921
-1.89209,0.477018,0.738527,2,3,0,5.22543,1.05763
-1.8102,0.984286,0.738527,1,3,0,2.06405,1.70066
-2.40115,0.805712,0.738527,1,1,0,2.40133,2.78822
-2.84049,0.897068,0.738527,2,7,0,2.84123,0.646067
-2.98485,0.996299,0.738527,1,1,0,3.00851,0.624073
-1.86734,0.943177,0.738527,3,7,0,3.04064,1.09186
-1.80323,0.983344,0.738527,2,3,0,2.06498,1.22164
-1.77237,0.999429,0.738527,1,3,0,1.80308,1.37922
-1.77237,0.454258,0.738527,2,3,0,3.62578,1.37922
-2.2342,0.933975,0.738527,2,3,0,2.23421,0.810948
-2.36228,0.992235,0.738527,1,1,0,2.37271,0.761168
-1.9292,0.950273,0.738527,1,3,0,2.40376,1.01437
-1.78693,0.975645,0.738527,1,3,0,2.07454,1.59859
-2.04931,0.897458,0.738527,2,7,0,2.39259,0.912313
-1.78927,1,0.738527,1,3,0,2.09532,1.26935
-2.95043,0.932663,0.738527,2,7,0,2.98083,0.628951
-2.30232,1,0.738527,2,3,0,2.98049,0.782958
-2.40261,0.99445,0.738527,1,1,0,2.42206,0.747776
-1.86717,0.990158,0.738527,1,3,0,2.52949,1.09211
-2.67482,0.963692,0.738527,1,3,0,3.14733,0.677116
-1.77909,0.869373,0.738527,1,3,0,3.34845,1.31972
-2.15585,0.949694,0.738527,2,7,0,2.37246,0.848478
-1.77065,0.967893,0.738527,1,3,0,2.37296,1.42984
-2.08596,0.940424,0.738527,1,3,0,2.12187,2.31187
-3.33856,0.570121,0.738527,2,3,0,3.55572,3.93087
-3.46978,0.892111,0.738527,1,1,0,4.46003,4.07633
-2.60218,0.290245,0.738527,2,3,0,7.35353,0.69319
-2.15793,0.999577,0.738527,2,3,0,2.65855,0.847396
-1.7708,0.963562,0.738527,2,7,0,2.38817,1.44523
-1.7708,0.868474,0.738527,1,3,0,2.54689,1.44523
-1.94343,0.960461,0.738527,1,3,0,2.06298,0.999722
-1.77558,0.998598,0.738527,2,7,0,1.90831,1.52058
-1.7745,0.997657,0.738527,2,3,0,1.79312,1.35454
-1.80235,0.992224,0.738527,1,3,0,1.8272,1.67023
-1.80235,0.295872,0.738527,1,1,0,3.08373,1.67023
-1.80148,1,0.738527,1,1,0,1.80995,1.6667
-1.85629,0.983786,0.738527,1,1,0,1.85837,1.84379
-1.77149,0.99809,0.738527,1,3,0,1.86668,1.39432
-1.92062,0.955176,0.738527,2,3,0,2.0654,1.02369
-2.1148,0.988167,0.738527,2,7,0,2.12538,2.36007
-1.97441,1,0.738527,1,1,0,2.1143,2.10964
-1.97441,0.794816,0.738527,1,3,0,2.63097,2.10964
-2.16665,0.723889,0.738527,1,3,0,3.18634,0.842911
-2.13201,1,0.738527,2,3,0,2.19343,0.861295
-2.04505,1,0.738527,1,1,0,2.13386,0.915265
-1.93773,1,0.738527,1,1,0,2.03481,1.00548
-1.77163,0.940957,0.738527,2,3,0,2.33853,1.46981
-1.77066,0.999987,0.738527,1,3,0,1.77165,1.43336
-2.20711,0.944742,0.738527,2,7,0,2.20749,0.823206
-4.17169,0.549615,0.738527,3,7,0,4.24547,0.535211
-2.37442,0.453849,0.738527,3,7,0,4.13499,0.757037
-4.70028,0.439817,0.738527,3,7,0,4.84805,0.520519
-1.80654,0.530808,0.738527,3,7,0,4.38833,1.21221
-2.15773,0.960997,0.738527,2,3,0,2.17338,0.847502
-2.1646,0.999489,0.738527,1,1,0,2.20636,0.843954
-2.68487,0.888609,0.738527,1,3,0,2.75598,0.675023
-2.79881,0.984044,0.738527,2,3,0,3.4907,0.65323
-1.99119,0.996369,0.738527,1,3,0,3.06512,0.956269
-2.48987,0.963722,0.738527,3,7,0,3.12762,2.90871
-2.43722,1,0.738527,2,7,0,2.44575,0.737006
-2.20609,0.986779,0.738527,2,3,0,2.94243,0.82368
-1.88176,0.968472,0.738527,1,3,0,2.84342,1.90908
-1.8157,1,0.738527,1,1,0,1.86575,1.72045
-2.51372,0.766229,0.738527,1,1,0,2.51494,2.94043
-1.83084,1,0.738527,1,1,0,2.24738,1.77031
-2.16188,0.886872,0.738527,1,1,0,2.16469,2.43615
-1.80984,0.876052,0.738527,2,3,0,2.62414,1.20327
-1.78105,0.980034,0.738527,2,3,0,2.21394,1.30812
-2.05834,0.918508,0.738527,2,3,0,2.69537,0.90616
-1.85119,0.985088,0.738527,1,3,0,2.05102,1.11748
-2.08364,0.980038,0.738527,2,3,0,2.0839,2.30792
-1.84103,1,0.738527,2,3,0,2.02177,1.13536
-1.81228,1,0.738527,1,1,0,1.83786,1.19695
-2.09053,0.958044,0.738527,1,3,0,2.26509,2.31959
-1.81347,1,0.738527,2,3,0,2.04706,1.19396
-1.77635,0.996748,0.738527,1,3,0,1.85122,1.52762
-1.80202,0.988875,0.738527,1,3,0,1.8417,1.22524
-2.17791,0.944456,0.738527,1,3,0,2.33049,2.46139
-1.85958,1,0.738527,1,1,0,2.06617,1.8526
-2.48639,0.770274,0.738527,1,1,0,2.49934,2.90407
-2.6667,0.89386,0.738527,1,1,0,3.01077,3.13815
-4.01033,0.330148,0.738527,1,1,0,4.81383,4.6554
-1.99537,0.915847,0.738527,2,3,0,3.00655,2.15002
-2.1698,0.926547,0.738527,1,1,0,2.23717,2.44867
-1.77946,0.994217,0.738527,1,3,0,2.19517,1.31739
-1.77497,0.679905,0.738527,3,7,0,5.29954,1.35018
-1.8541,0.991985,0.738527,2,3,0,1.86237,1.83784
-2.77119,0.668543,0.738527,1,1,0,2.78969,3.26844
-2.22613,1,0.738527,1,1,0,2.67238,2.53564
-2.016,1,0.738527,1,1,0,2.20785,2.18854
-1.85363,1,0.738527,2,7,0,1.97638,1.11341
-1.77094,0.997034,0.738527,1,3,0,1.88592,1.45156
-1.84196,0.904153,0.738527,2,3,0,2.41968,1.8037
-1.96283,0.985583,0.738527,2,3,0,1.97195,2.08672
-1.90926,0.886048,0.738527,1,3,0,2.41649,1.0366
-1.97239,0.99277,0.738527,1,1,0,1.9769,0.972435
-1.77082,0.993543,0.738527,1,3,0,2.04936,1.41388
-1.85797,0.981371,0.738527,1,3,0,1.88,1.8483
-1.83631,0.954437,0.738527,1,3,0,2.0647,1.14421
-1.82191,0.985107,0.738527,1,3,0,1.9824,1.74164
-2.69729,0.702181,0.738527,1,1,0,2.70188,3.17665
-1.95176,1,0.738527,2,3,0,2.39647,2.06435
-1.81394,1,0.738527,1,1,0,1.90884,1.71426
-1.81394,0.859929,0.738527,1,1,0,2.08814,1.71426
-1.91816,0.967285,0.738527,1,1,0,1.92079,1.99324
-1.91973,0.999429,0.738527,1,1,0,1.96565,1.99668
-1.91973,0.0689878,0.738527,1,1,0,3.54483,1.99668
-1.87268,1,0.738527,1,1,0,1.92751,1.88656
-1.87268,0.716468,0.738527,1,3,0,3.03378,1.88656
-1.98276,0.960872,0.738527,1,1,0,2.00238,2.12589
-1.95961,1,0.738527,1,1,0,2.03296,2.08025
-1.848,1,0.738527,1,1,0,1.93225,1.82096
-2.19681,0.778341,0.738527,1,3,0,2.97739,0.828057
-2.22938,0.999259,0.738527,2,3,0,2.26395,0.813079
-2.95243,0.811565,0.738527,1,3,0,3.13018,0.628662
-1.91571,1,0.738527,1,3,0,3.51797,1.02918
-1.77145,0.998519,0.738527,1,3,0,1.9553,1.39524
-1.78254,0.998353,0.738527,2,3,0,1.78559,1.30009
-2.26566,0.937621,0.738527,2,3,0,2.26708,0.797552
-2.1431,0.444975,0.738527,2,3,0,3.33975,2.40616
-2.06377,0.540322,0.738527,2,3,0,3.13955,0.90254
-2.08743,0.715019,0.738527,2,3,0,2.8126,2.31435
-1.8379,0.930993,0.738527,1,3,0,2.34948,1.14118
-2.06378,0.965171,0.738527,1,3,0,2.09466,0.902538
-2.00819,0.960304,0.738527,1,3,0,2.71766,2.1741
-2.17047,0.930911,0.738527,1,1,0,2.2439,2.44971
-1.92719,1,0.738527,2,3,0,2.10605,2.01288
-1.91439,1,0.738527,2,7,0,1.91632,1.03068
-1.79472,0.973943,0.738527,1,3,0,2.06961,1.63735
-1.80174,0.998055,0.738527,1,1,0,1.80652,1.66774
-1.7834,0.99028,0.738527,2,3,0,1.85906,1.57831
-2.16498,0.841062,0.738527,2,3,0,2.66562,0.843761
-1.91333,0.976613,0.738527,1,3,0,2.15523,1.03189
-2.67978,0.910007,0.738527,2,3,0,2.85751,3.15466
-2.11456,1,0.738527,1,1,0,2.52152,2.35968
-2.36525,0.223994,0.738527,2,3,0,4.09385,0.760148
-1.83692,1,0.738527,2,3,0,2.31151,1.14304
-2.1445,0.955344,0.738527,1,3,0,2.21314,0.85449
-1.79917,0.992545,0.738527,2,3,0,2.31757,1.23403
-2.16525,0.927075,0.738527,2,3,0,2.40334,0.843626
-1.77493,0.99151,0.738527,2,7,0,2.33206,1.35054
-1.78674,0.995739,0.738527,1,3,0,1.80586,1.59754
-1.8495,0.956094,0.738527,2,3,0,2.06035,1.12035
-2.02524,0.962166,0.738527,1,3,0,2.27811,2.20543
-2.02524,0.0813047,0.738527,1,1,0,3.50185,2.20543
-2.40863,0.831519,0.738527,1,1,0,2.49353,2.79855
-1.82577,1,0.738527,1,1,0,2.18812,1.75428
-1.82577,0.625365,0.738527,2,3,0,2.76036,1.75428
-1.78336,1,0.738527,2,3,0,1.8142,1.57806
-2.01912,0.904934,0.738527,1,3,0,2.3084,0.93412
-1.77472,0.973072,0.738527,1,3,0,2.18223,1.51212
-2.5609,0.850828,0.738527,2,7,0,2.58804,0.703124
-2.47491,1,0.738527,1,1,0,2.58762,0.72596
-2.54685,0.998954,0.738527,2,3,0,2.58182,0.706648
-2.70802,0.993925,0.738527,1,1,0,2.72149,0.670312
-2.45909,1,0.738527,1,1,0,2.69855,0.730513
-1.9188,0.952905,0.738527,1,3,0,2.56005,1.0257
-1.77802,0.998518,0.738527,1,3,0,1.93534,1.32669
-2.5222,0.826919,0.738527,1,3,0,3.189,0.713022
-2.48786,1,0.738527,2,3,0,2.5699,0.72232
-1.80939,1,0.738527,1,3,0,2.80119,1.20447
-1.80543,1,0.738527,1,1,0,1.81391,1.2153
-2.18431,0.962454,0.738527,1,3,0,2.33341,0.834091
-2.10197,0.996271,0.738527,2,3,0,2.34169,0.878549
-1.9883,1,0.738527,1,1,0,2.09363,0.958678
-2.71624,0.865957,0.738527,2,7,0,3.23078,3.20035
-1.91389,1,0.738527,1,1,0,2.38253,1.98381
-2.86011,0.768496,0.738527,2,3,0,2.91301,3.37682
-2.86011,0.741443,0.738527,1,1,0,3.61596,3.37682
-4.48337,0.226565,0.738527,1,1,0,5.62593,5.14238
-4.70424,0.769956,0.738527,1,1,0,6.94798,5.36503
-4.70424,0.100376,0.738527,2,5,0,5.80094,5.36503
-2.16826,0.433813,0.738527,2,5,0,5.72506,0.842092
-2.02497,1,0.738527,1,1,0,2.1569,0.929732
-1.79448,1,0.738527,2,3,0,2.00711,1.2497
-2.03281,0.934546,0.738527,2,3,0,2.72178,0.923982
-2.97427,0.86222,0.738527,2,3,0,3.02835,3.51309
-1.79953,1,0.738527,1,1,0,2.50887,1.65852
-1.79953,0.728132,0.738527,1,1,0,2.33459,1.65852
-1.79045,1,0.738527,1,1,0,1.80036,1.61694
-1.77153,0.999112,0.738527,2,3,0,1.79663,1.46762
-1.80077,0.991299,0.738527,1,3,0,1.82294,1.22905
-1.77098,1,0.738527,2,3,0,1.79514,1.4528
-1.77172,0.992227,0.738527,2,3,0,1.8258,1.38977
-1.85274,0.969357,0.738527,2,3,0,1.97349,1.11488
-2.44994,0.971838,0.738527,1,3,0,2.71766,0.7332
-2.42262,0.995824,0.738527,2,7,0,2.48274,2.81777
-2.42262,0.000657271,0.738527,1,1,0,4.84307,2.81777
-2.90394,0.871291,0.738527,2,7,0,2.90535,0.635893
-3.14341,0.985458,0.738527,2,3,0,3.8211,0.604114
-2.91425,1,0.738527,1,1,0,3.14584,0.634317
-2.18826,0.83701,0.738527,1,3,0,3.05754,0.832165
-1.85382,1,0.738527,2,3,0,2.18075,1.11309
-2.84631,0.919614,0.738527,1,3,0,3.59078,0.645097
-2.05312,0.882375,0.738527,1,3,0,3.07442,0.909699
-1.81836,0.98821,0.738527,1,3,0,2.06368,1.18216
-1.7725,1,0.738527,2,3,0,1.80864,1.4849
-1.92611,0.959546,0.738527,1,3,0,2.05339,1.01768
-1.77122,0.995062,0.738527,2,3,0,2.0051,1.46031
-1.80671,0.969237,0.738527,2,3,0,2.03828,1.21173
-2.19101,0.984332,0.738527,2,3,0,2.33661,2.48181
-1.87705,1,0.738527,1,1,0,2.08329,1.89747
-1.87705,0.549689,0.738527,1,1,0,2.55814,1.89747
-3.11145,0.54851,0.738527,1,1,0,3.1604,3.67315
-3.08223,0.941121,0.738527,2,7,0,3.12507,0.611357
-2.40559,0.862415,0.738527,1,3,0,3.16961,0.746825
-2.48531,0.996174,0.738527,1,1,0,2.51498,0.723032
-1.81755,0.973517,0.738527,1,3,0,3.34394,1.72688
-3.23564,0.155277,0.738527,2,3,0,6.25755,0.594158
-3.31672,0.998693,0.738527,1,1,0,3.3671,0.586259
-4.03539,0.993667,0.738527,2,3,0,4.13373,0.540521
-3.92945,1,0.738527,1,1,0,4.08277,0.545217
-3.86189,1,0.738527,1,1,0,3.99112,0.548503
-1.79598,0.913156,0.738527,2,7,0,3.86514,1.64306
-1.8643,0.952594,0.738527,2,3,0,2.0671,1.09646
-1.77922,0.993495,0.738527,1,3,0,1.9409,1.55054
-1.77953,0.999974,0.738527,2,3,0,1.78152,1.55281
-1.81876,0.88831,0.738527,2,3,0,2.35289,1.73104
-1.77911,0.989085,0.738527,2,3,0,1.8819,1.54977
-1.77111,0.999383,0.738527,1,3,0,1.7829,1.40364
-2.87269,0.704158,0.738527,1,3,0,4.29364,0.640798
-1.92894,0.992554,0.738527,1,3,0,3.31595,1.01465
-2.09474,0.893062,0.738527,2,3,0,2.52755,2.32668
-1.85217,1,0.738527,2,3,0,2.03049,1.11583
-1.77081,1,0.738527,2,3,0,1.83711,1.44566
-2.07349,0.942149,0.738527,1,3,0,2.10414,2.2906
-1.90109,1,0.738527,2,7,0,2.03874,1.04637
-1.94266,0.995063,0.738527,1,1,0,1.95051,1.00048
-2.6582,0.916855,0.738527,2,3,0,2.71204,3.12739
-2.43965,0.990481,0.738527,2,7,0,2.82694,0.736273
-2.40434,1,0.738527,1,1,0,2.48299,0.747222
-2.05171,0.999212,0.738527,2,3,0,2.46074,0.910664
-2.1302,0.997781,0.738527,2,3,0,2.14168,0.862295
-2.11314,1,0.738527,1,1,0,2.1632,0.87198
-3.66391,0.628767,0.738527,2,3,0,3.98751,4.28767
-2.55542,1,0.738527,2,7,0,3.3019,0.70449
-2.08395,0.999946,0.738527,2,3,0,2.58841,0.889554
-1.85315,0.982781,0.738527,1,3,0,2.0807,1.1142
-1.84276,0.977963,0.738527,2,3,0,2.11561,1.1322
-1.78962,0.985141,0.738527,2,3,0,2.00393,1.26794
-1.77234,0.9997,0.738527,1,3,0,1.78828,1.37958
-1.96559,0.973083,0.738527,2,3,0,2.09987,2.09222
-1.82393,1,0.738527,2,7,0,1.93051,1.16955
-1.78719,0.99087,0.738527,2,7,0,1.89497,1.6
-1.84363,0.993909,0.738527,2,3,0,1.84367,1.80852
-2.11081,0.726278,0.738527,2,3,0,2.7337,0.873331
-1.99281,0.961179,0.738527,1,3,0,2.80147,2.14516
-1.99281,0.869792,0.738527,1,3,0,2.39729,2.14516
-1.77422,0.934281,0.738527,2,3,0,2.26005,1.35733
-2.30968,0.866839,0.738527,2,3,0,3.00981,0.780154
-2.47026,0.991463,0.738527,1,1,0,2.47761,0.727286
-2.4587,1,0.738527,1,1,0,2.52709,0.730628
-2.75657,0.989407,0.738527,2,3,0,2.92392,0.660912
-2.47469,1,0.738527,1,1,0,2.74521,0.726023
